Timestamp,AQI,PM2_5,PM10,NO2,Ozone,Latitude,Longitude,DataSource
2024-01-01 21:00:00,2.0,23.614125645488762,24.583449569018043,9.954485983702961,14.612616720571575,32.57,-117.08,Adapted_Housing
2024-01-01 22:00:00,2.0,22.100992375888357,28.14799398901192,8.924805780666292,16.812249763012332,32.57,-117.09,Adapted_Housing
2024-01-01 23:00:00,2.0,18.909402830744604,29.40607688948846,9.969602821835513,16.601382955988772,32.57,-117.06,Adapted_Housing
2024-01-02 00:00:00,2.0,18.79211486997726,28.334608051767386,9.177805540213036,17.06317277765771,32.57,-117.06,Adapted_Housing
2024-01-02 01:00:00,2.0,18.86439883913685,30.40000347412797,9.67111203924324,15.47478053647642,32.57,-117.12,Adapted_Housing
2024-01-02 02:00:00,2.0,20.321651449257697,29.075243786025776,8.659231774663846,19.39250892179222,32.58,-117.1,Adapted_Housing
2024-01-02 03:00:00,2.0,20.74817303597974,29.937244032529478,9.157245768338617,17.666293608967404,32.58,-117.1,Adapted_Housing
2024-01-02 04:00:00,2.0,20.40946173478836,35.20054549991064,11.077526240996917,13.65999628683505,32.58,-117.05,Adapted_Housing
2024-01-02 05:00:00,2.0,20.58018040664979,26.536890379280802,10.6380183078315,16.041743564867904,32.58,-117.1,Adapted_Housing
2024-01-02 06:00:00,2.0,24.49766340160187,31.947550322668494,9.604894705949368,15.25883964908813,32.58,-117.1,Adapted_Housing
2024-01-02 07:00:00,2.0,18.302768715607584,27.259877583195035,9.448609954799025,17.595659760278334,32.58,-117.16,Adapted_Housing
2024-01-02 08:00:00,2.0,20.53093681486638,31.44139009866873,8.669951427693537,18.21325088508672,32.58,-117.06,Adapted_Housing
2024-01-02 09:00:00,2.0,18.231001275649675,33.40624515414227,9.481059700080046,19.43877366094424,32.58,-117.13,Adapted_Housing
2024-01-02 10:00:00,2.0,17.968044310689866,31.42996098315983,10.905625268904055,14.167009674846135,32.58,-117.12,Adapted_Housing
2024-01-02 11:00:00,2.0,20.5988770705453,29.099624070855295,10.135588586527012,14.328094670555052,32.58,-117.06,Adapted_Housing
2024-01-02 12:00:00,2.0,20.622306957847016,30.985369281888925,10.631512889042272,13.819417511762595,32.58,-117.06,Adapted_Housing
2024-01-02 13:00:00,2.0,20.766584783124674,34.20070794458155,11.035621072784938,13.303158062459795,32.58,-117.05,Adapted_Housing
2024-01-02 14:00:00,2.0,21.297611712009335,28.218213909748318,9.537160803446278,17.153713071124457,32.58,-117.04,Adapted_Housing
2024-01-02 15:00:00,2.0,21.952745301015966,31.515962884248673,7.688986607406682,16.302538394233224,32.58,-117.08,Adapted_Housing
2024-01-02 16:00:00,2.0,20.972023643757083,29.127104184592994,8.841178257359955,17.948531932980746,32.58,-117.09,Adapted_Housing
2024-01-02 17:00:00,2.0,21.24942375783594,25.10895894530842,9.018121098446287,15.701790248469255,32.58,-117.13,Adapted_Housing
2024-01-02 18:00:00,2.0,18.335362945036607,35.00433338728915,8.132231502983974,13.17962515916564,32.58,-117.11,Adapted_Housing
2024-01-02 19:00:00,2.0,22.764259950354646,36.041162390228784,9.091677545336884,11.703081779754367,32.58,-117.11,Adapted_Housing
2024-01-02 20:00:00,2.0,17.03550811712278,31.626037732751357,11.235825673321127,14.967434136667928,32.58,-117.12,Adapted_Housing
2024-01-02 21:00:00,2.0,22.10861867974679,27.743708404659614,11.255251470302913,17.66482492014778,32.58,-117.04,Adapted_Housing
2024-01-02 22:00:00,2.0,19.174701063253746,29.58971742612509,12.09952523791032,16.360845061531425,32.59,-117.02,Adapted_Housing
2024-01-02 23:00:00,2.0,15.955351624885235,28.474999630511853,10.90785789840813,16.83019403461772,32.59,-117.08,Adapted_Housing
2024-01-03 00:00:00,2.0,19.437886651643957,35.17926058189718,10.157529954945566,18.493340341945842,32.59,-117.1,Adapted_Housing
2024-01-03 01:00:00,2.0,18.79306695344943,30.354393961512976,9.70800484622723,17.04170390573484,32.59,-117.11,Adapted_Housing
2024-01-03 02:00:00,2.0,18.125013223999613,35.63167720824265,8.295798283692251,15.849660693206536,32.59,-117.05,Adapted_Housing
2024-01-03 03:00:00,2.0,20.572998941052358,31.25737055477471,9.552203900030763,16.410813294151026,32.59,-117.05,Adapted_Housing
2024-01-03 04:00:00,2.0,20.22130840004331,27.70807748287244,9.27450950424331,15.339562199533672,32.59,-117.08,Adapted_Housing
2024-01-03 05:00:00,2.0,23.58371289919267,27.868713471531226,9.786386441493143,15.109068841894455,32.59,-117.11,Adapted_Housing
2024-01-03 06:00:00,2.0,19.65397040962162,34.9372985850475,9.343937545200259,15.890063865009907,32.59,-117.07,Adapted_Housing
2024-01-03 07:00:00,2.0,16.832567877090334,31.028075078584067,9.80057832333744,16.626591466924264,32.6,-117.06,Adapted_Housing
2024-01-03 08:00:00,2.0,17.510586289069618,33.64121052126759,9.118355714050397,14.631518823338412,32.6,-117.08,Adapted_Housing
2024-01-03 09:00:00,2.0,22.759765508774095,31.184913173133545,9.393779816947212,15.412201537645963,32.6,-117.04,Adapted_Housing
2024-01-03 10:00:00,2.0,20.850461761677863,31.07075646824512,9.714989730136727,15.969592076241204,32.6,-117.06,Adapted_Housing
2024-01-03 11:00:00,1.0,8.777855870264423,15.703663827097348,6.459951225243553,9.876254648219442,32.6,-117.07,Adapted_Housing
2024-01-03 12:00:00,2.0,20.171753260508392,32.576118072585245,9.26582240815519,14.155892066548846,32.6,-117.06,Adapted_Housing
2024-01-03 13:00:00,2.0,17.66414281176712,29.583602890279554,9.680091863162877,13.7747190905586,32.6,-117.04,Adapted_Housing
2024-01-03 14:00:00,2.0,21.751412969506084,32.68243868288661,9.613023117189593,17.01065698570869,32.61,-117.05,Adapted_Housing
2024-01-03 15:00:00,2.0,22.578934024797178,27.70120511919437,8.953124628269805,18.342533953837055,32.61,-117.03,Adapted_Housing
2024-01-03 16:00:00,2.0,19.57255195221773,31.12463295233744,9.716157764283048,16.718914800847404,32.61,-117.08,Adapted_Housing
2024-01-03 17:00:00,2.0,17.839742974032433,29.91302941038321,9.128495757958591,17.275891966690995,32.61,-117.09,Adapted_Housing
2024-01-03 18:00:00,2.0,17.077530866971507,27.530574496158085,10.500214367468795,15.668777244725494,32.61,-117.09,Adapted_Housing
2024-01-03 19:00:00,2.0,21.120583368159096,26.35174437004661,9.198542904294523,15.525671977609043,32.61,-117.07,Adapted_Housing
2024-01-03 20:00:00,2.0,19.40061623975955,32.742067390087556,11.495195427788616,14.888251616463304,32.61,-117.05,Adapted_Housing
2024-01-03 21:00:00,2.0,20.2033210270061,30.735481868929615,9.30281119988292,13.408000900661602,32.61,-117.07,Adapted_Housing
2024-01-03 22:00:00,3.0,31.104004347651387,41.23462546977008,14.07807157459743,23.285313211961437,32.61,-116.79,Adapted_Housing
2024-01-03 23:00:00,2.0,19.776431251903382,30.25315744586409,9.921428498477578,13.625805387661622,32.61,-117.06,Adapted_Housing
2024-01-04 00:00:00,2.0,17.954741814662178,31.1841876001765,10.35834617563471,13.856211911401203,32.62,-117.05,Adapted_Housing
2024-01-04 01:00:00,2.0,19.915540437185552,31.637776703032387,9.234245191155027,18.229923745784344,32.62,-117.06,Adapted_Housing
2024-01-04 02:00:00,2.0,20.671063455876688,31.504598889833495,10.951532227570707,16.455744424363633,32.62,-117.11,Adapted_Housing
2024-01-04 03:00:00,2.0,20.597668820820996,30.299932550635095,9.622489648340425,18.353410963542252,32.62,-117.09,Adapted_Housing
2024-01-04 04:00:00,2.0,17.094519987346583,33.524236194811444,9.46831906183476,15.772534037798941,32.62,-117.09,Adapted_Housing
2024-01-04 05:00:00,2.0,14.779614951844454,29.19898191362729,8.46170685111796,17.629178080915967,32.62,-117.08,Adapted_Housing
2024-01-04 06:00:00,2.0,21.621112922073475,27.61280133757029,9.332610026263334,16.338862299745365,32.62,-117.08,Adapted_Housing
2024-01-04 07:00:00,2.0,22.157500403418297,31.11521577371531,9.956516249876241,14.995702858115452,32.62,-117.04,Adapted_Housing
2024-01-04 08:00:00,2.0,17.971378706524867,28.47214292996568,10.576731779204858,15.926952208594154,32.62,-117.08,Adapted_Housing
2024-01-04 09:00:00,2.0,22.790115296100403,28.085594460941394,10.554795818962026,18.858417035591017,32.62,-117.07,Adapted_Housing
2024-01-04 10:00:00,2.0,20.41233837400862,29.577505865963186,11.012822977710334,13.104503877822822,32.63,-117.04,Adapted_Housing
2024-01-04 11:00:00,2.0,14.881787962863712,31.966090702518795,8.75345946432519,14.426524287697282,32.63,-117.04,Adapted_Housing
2024-01-04 12:00:00,3.0,28.589160679678923,43.27497385888121,15.562803878115657,23.33326138831364,32.63,-117.03,Adapted_Housing
2024-01-04 13:00:00,1.0,8.612192977007291,17.26342808423204,7.090087060871037,10.607863983655221,32.63,-117.17,Adapted_Housing
2024-01-04 14:00:00,2.0,17.018823266132564,28.411565542391156,12.956651242655738,16.091808106506228,32.63,-117.05,Adapted_Housing
2024-01-04 15:00:00,1.0,14.39722005838098,12.563204372598936,5.473497207871203,10.359259207915432,32.63,-117.09,Adapted_Housing
2024-01-04 16:00:00,5.0,50.1696527035989,70.64211010469613,24.596055945071175,36.85876827827356,32.63,-117.13,Adapted_Housing
2024-01-04 17:00:00,2.0,20.434710038868555,29.296307981500046,9.22273054699786,17.625978981922728,32.63,-117.07,Adapted_Housing
2024-01-04 18:00:00,2.0,21.433615405096898,33.10113495942851,9.117194852043143,16.421012392250702,32.63,-117.07,Adapted_Housing
2024-01-04 19:00:00,2.0,18.604337868915312,31.252513264427648,9.315470490716029,15.981190438634389,32.63,-117.07,Adapted_Housing
2024-01-04 20:00:00,3.0,33.32264248620388,44.9333952856149,15.394976851271782,22.322599130348827,32.63,-117.03,Adapted_Housing
2024-01-04 21:00:00,3.0,29.08873164886005,43.588686590450855,15.616076241949793,22.930983675062862,32.63,-117.01,Adapted_Housing
2024-01-04 22:00:00,2.0,17.863462226230503,33.167943744366625,10.72130903321294,16.979305261911065,32.63,-117.09,Adapted_Housing
2024-01-04 23:00:00,2.0,20.69331535368094,26.966277843619874,9.827357702822205,18.19484776156625,32.63,-117.08,Adapted_Housing
2024-01-05 00:00:00,2.0,19.89310495128072,30.847861784231384,9.238830774436185,15.110253157513693,32.63,-117.08,Adapted_Housing
2024-01-05 01:00:00,2.0,19.076184897421648,35.16244661976461,10.50638135117399,14.726823063180023,32.63,-117.08,Adapted_Housing
2024-01-05 02:00:00,2.0,19.148604103057867,22.82558763607246,9.953429952352248,16.93997607135329,32.63,-117.06,Adapted_Housing
2024-01-05 03:00:00,2.0,24.90883296886591,29.207686262883417,9.23614270825248,14.970613518171266,32.63,-117.06,Adapted_Housing
2024-01-05 04:00:00,2.0,22.741599016477814,34.46415281903889,9.49063465205721,17.549129394511088,32.64,-117.09,Adapted_Housing
2024-01-05 05:00:00,1.0,11.58765930507002,15.44339035694492,7.140991111229853,6.742717303700628,32.64,-117.09,Adapted_Housing
2024-01-05 06:00:00,2.0,15.422753165996884,31.981586071714126,9.67195955864071,18.113710572971517,32.64,-117.09,Adapted_Housing
2024-01-05 07:00:00,2.0,17.93547598840557,31.294578841413347,9.779547692197667,15.902200615672225,32.64,-117.09,Adapted_Housing
2024-01-05 08:00:00,3.0,33.932035606232034,41.700457950046356,13.149897666653496,24.73462258336025,32.64,-117.04,Adapted_Housing
2024-01-05 09:00:00,1.0,6.692984532724883,11.964938608632536,4.007742333814236,8.620890298861255,32.64,-117.11,Adapted_Housing
2024-01-05 10:00:00,3.0,29.74111026784276,46.718377857830056,14.589269273721687,21.91566829671374,32.64,-117.02,Adapted_Housing
2024-01-05 11:00:00,2.0,24.00906358933685,27.467946208432974,9.942239194384367,16.587739047251354,32.64,-117.1,Adapted_Housing
2024-01-05 12:00:00,2.0,19.608513489307743,29.44467998951255,11.815833274616036,21.534711140597715,32.64,-117.07,Adapted_Housing
2024-01-05 13:00:00,2.0,21.17113470987183,31.984725379701086,11.183087957855049,15.243860423900204,32.64,-117.07,Adapted_Housing
2024-01-05 14:00:00,2.0,20.38881620697895,31.773484009216272,10.582028413510537,17.384264452706862,32.64,-117.08,Adapted_Housing
2024-01-05 15:00:00,1.0,14.402442777232435,20.741929335852095,3.702146807317757,8.958817084401918,32.64,-116.2,Adapted_Housing
2024-01-05 16:00:00,2.0,19.34272771319644,29.308951384440324,13.448548047426716,20.94262560398917,32.64,-117.06,Adapted_Housing
2024-01-05 17:00:00,2.0,17.985488429312653,32.27515525261973,9.854152395914177,16.423099543138623,32.64,-117.0,Adapted_Housing
2024-01-05 18:00:00,2.0,17.17515200604307,30.425542624745642,9.209543380688377,16.519734596135038,32.64,-117.07,Adapted_Housing
2024-01-05 19:00:00,2.0,22.13614037135061,29.751263141488096,10.064247583198389,15.828562603704011,32.64,-116.99,Adapted_Housing
2024-01-05 20:00:00,2.0,19.811848359174157,26.991957908524462,9.64386378113698,13.910416430132914,32.64,-117.08,Adapted_Housing
2024-01-05 21:00:00,2.0,22.891912997207626,30.697253654374425,10.023594224125182,17.92351765127695,32.65,-117.09,Adapted_Housing
2024-01-05 22:00:00,2.0,18.300412762927657,28.554099643221875,12.524165137370227,15.895707727745169,32.65,-117.08,Adapted_Housing
2024-01-05 23:00:00,2.0,15.613477273210872,26.753347258308217,12.282891958376359,15.170236902568424,32.65,-117.09,Adapted_Housing
2024-01-06 00:00:00,2.0,18.47655096446259,30.395077953857346,10.391253681174966,16.655467270119836,32.65,-116.45,Adapted_Housing
2024-01-06 01:00:00,3.0,30.18773563838648,46.35629151665759,14.725262749848692,27.522369779405242,32.65,-117.04,Adapted_Housing
2024-01-06 02:00:00,3.0,29.288455664491064,50.177520736828825,14.982257595346416,25.505239574684303,32.65,-116.97,Adapted_Housing
2024-01-06 03:00:00,2.0,17.336367918554128,29.640297131015572,10.080354020811981,15.849173884247469,32.65,-117.08,Adapted_Housing
2024-01-06 04:00:00,3.0,28.953641627740662,47.016354101869894,16.09785683546865,21.353091597216906,32.65,-117.03,Adapted_Housing
2024-01-06 05:00:00,3.0,32.33268786220966,44.26015666272442,14.785503598808035,22.26496911912807,32.65,-117.07,Adapted_Housing
2024-01-06 06:00:00,2.0,22.16010143232035,28.605084481119594,9.777646212483976,18.597097093202834,32.66,-117.1,Adapted_Housing
2024-01-06 07:00:00,3.0,26.878528693205315,47.357105113036106,14.893391263563775,23.16562850247095,32.66,-117.06,Adapted_Housing
2024-01-06 08:00:00,2.0,17.92498233660097,36.37886512495272,8.64503852502499,15.395921293796915,32.66,-117.08,Adapted_Housing
2024-01-06 09:00:00,2.0,21.382791143614764,29.86407738955928,11.415871198312148,15.217987337242937,32.66,-117.09,Adapted_Housing
2024-01-06 10:00:00,2.0,19.62637944486748,35.019332421872335,8.970218267159767,15.258819321267822,32.66,-117.09,Adapted_Housing
2024-01-06 11:00:00,3.0,27.261146699810748,44.6617570949409,15.649060816222692,23.502279050799665,32.66,-117.01,Adapted_Housing
2024-01-06 12:00:00,3.0,30.31193846993568,47.82166230059532,13.521225745738093,21.385793310395574,32.66,-117.04,Adapted_Housing
2024-01-06 13:00:00,3.0,31.09373304165794,47.01737454277573,14.269440040266852,24.360101889760475,32.66,-117.02,Adapted_Housing
2024-01-06 14:00:00,1.0,8.86639752864646,11.83942541050163,5.836518019507065,9.083098013888922,32.67,-115.52,Adapted_Housing
2024-01-06 15:00:00,2.0,19.86344566630861,30.055760745949073,11.667575066430935,15.913613281967756,32.67,-117.08,Adapted_Housing
2024-01-06 16:00:00,3.0,30.447095881164444,41.282281808369326,15.43969698540569,23.076278611259873,32.67,-117.0,Adapted_Housing
2024-01-06 17:00:00,3.0,32.12420746717621,44.15642482645503,16.71675652656949,24.85565755672593,32.67,-117.01,Adapted_Housing
2024-01-06 18:00:00,2.0,20.91257268082425,31.230307676814466,11.499763038952306,13.856499560468087,32.67,-117.09,Adapted_Housing
2024-01-06 19:00:00,3.0,27.87271445590399,44.29253968562568,15.498824460508002,24.07582575111375,32.67,-117.02,Adapted_Housing
2024-01-06 20:00:00,2.0,22.295841438397243,29.395773361426215,10.83411645375652,13.805726931697098,32.67,-117.11,Adapted_Housing
2024-01-06 21:00:00,2.0,23.67367284860208,33.18187218077573,10.988104402443472,15.498883956520123,32.67,-117.09,Adapted_Housing
2024-01-06 22:00:00,3.0,32.102951464123436,45.26409738033173,13.434940896295782,21.043363952638245,32.67,-117.03,Adapted_Housing
2024-01-06 23:00:00,2.0,19.55211240496971,36.09978217386924,9.926657930663728,18.29865968356829,32.67,-117.1,Adapted_Housing
2024-01-07 00:00:00,2.0,19.00989876891643,33.778990417575784,12.127862187095518,17.94417268228745,32.67,-117.04,Adapted_Housing
2024-01-07 01:00:00,2.0,19.97929566784333,32.33100703623803,9.372777317829451,16.05703612477769,32.67,-117.07,Adapted_Housing
2024-01-07 02:00:00,2.0,21.9140158993737,28.551132196238527,12.854543656836334,13.87739685876298,32.67,-117.07,Adapted_Housing
2024-01-07 03:00:00,2.0,19.69578908696446,26.435645156914234,9.307658821387811,16.30074382568726,32.67,-117.11,Adapted_Housing
2024-01-07 04:00:00,1.0,8.323098475636177,14.549921401766976,4.786210757492042,9.32095455285101,32.67,-117.11,Adapted_Housing
2024-01-07 05:00:00,2.0,23.508676862624384,32.78458554974623,9.174802060230776,13.078333698184853,32.67,-117.11,Adapted_Housing
2024-01-07 06:00:00,2.0,18.668169794251774,31.01234998514201,10.452221390669523,16.75675685123113,32.67,-117.06,Adapted_Housing
2024-01-07 07:00:00,2.0,19.957952559941127,29.70522761546873,8.765704870381526,17.55523517369168,32.67,-117.1,Adapted_Housing
2024-01-07 08:00:00,2.0,19.75312129501756,26.490776988632756,9.23308342855662,16.83404183215998,32.67,-117.1,Adapted_Housing
2024-01-07 09:00:00,2.0,19.598600670439392,22.707749888115842,10.075365870567202,15.203633974704806,32.67,-115.49,Adapted_Housing
2024-01-07 10:00:00,1.0,7.4676954673781015,15.173116256618158,3.6903134725043567,8.125872525441764,32.67,-115.49,Adapted_Housing
2024-01-07 11:00:00,2.0,16.593667236419797,32.64656230987292,9.884655530308988,16.65451708263816,32.67,-117.05,Adapted_Housing
2024-01-07 12:00:00,2.0,19.628946352740336,36.64490393174393,7.75207190871248,20.19340467029219,32.67,-117.05,Adapted_Housing
2024-01-07 13:00:00,3.0,28.625920309307013,47.136464910331505,14.09835903943717,21.893184155264155,32.67,-116.89,Adapted_Housing
2024-01-07 14:00:00,1.0,10.19651539640667,14.022319511433942,4.067286053994932,5.395898642301436,32.67,-115.5,Adapted_Housing
2024-01-07 15:00:00,2.0,16.112842549618037,29.274000515945776,10.325546106390794,10.482296330247717,32.68,-117.09,Adapted_Housing
2024-01-07 16:00:00,2.0,16.490011569843382,26.92866289087837,9.488153849198198,17.715184281536803,32.68,-117.08,Adapted_Housing
2024-01-07 17:00:00,3.0,30.55509154533294,46.86182339957728,15.072834378573866,24.145933229486385,32.68,-117.02,Adapted_Housing
2024-01-07 18:00:00,2.0,20.755591244434978,31.371359965491347,11.024137006819618,16.235270138034103,32.68,-117.06,Adapted_Housing
2024-01-07 19:00:00,2.0,23.513375369766425,31.333770417319606,10.634020551950771,15.100651321329352,32.68,-117.04,Adapted_Housing
2024-01-07 20:00:00,2.0,16.611658269572523,31.432922635740404,11.510106379588866,13.212202903394338,32.68,-117.1,Adapted_Housing
2024-01-07 21:00:00,2.0,16.996654524088353,24.334331844913635,6.8842993075545085,9.71289691116361,32.68,-117.04,Adapted_Housing
2024-01-07 22:00:00,2.0,22.00781561557659,24.50115240242123,11.373909114603897,14.479710294326727,32.68,-117.07,Adapted_Housing
2024-01-07 23:00:00,2.0,21.562671130738906,29.453792400641696,9.19886166552488,21.12014537913252,32.68,-117.11,Adapted_Housing
2024-01-08 00:00:00,2.0,22.542133178334613,26.85781619088948,12.327925826819548,17.3821702641126,32.68,-117.1,Adapted_Housing
2024-01-08 01:00:00,2.0,20.663167139019052,25.017246278350598,10.068338633008347,13.882506638004083,32.68,-117.1,Adapted_Housing
2024-01-08 02:00:00,2.0,21.61702982283213,27.450075817954374,9.88615560991915,15.467047914253676,32.68,-117.06,Adapted_Housing
2024-01-08 03:00:00,2.0,20.994877471062434,35.31775597899496,10.802607911623491,14.093127976617843,32.68,-117.06,Adapted_Housing
2024-01-08 04:00:00,2.0,15.269164799845072,34.419608248710205,11.165882456387283,14.285627351451522,32.68,-117.1,Adapted_Housing
2024-01-08 05:00:00,2.0,20.39449137225708,28.484544963517223,8.696904334679642,16.779928351358905,32.68,-115.5,Adapted_Housing
2024-01-08 06:00:00,2.0,17.71859088846366,25.773605233372237,11.474710037656811,15.115256503401783,32.68,-117.05,Adapted_Housing
2024-01-08 07:00:00,2.0,17.88469983631404,35.65832855473601,11.176900701290224,16.092015252383398,32.68,-117.05,Adapted_Housing
2024-01-08 08:00:00,2.0,16.751110902196302,33.06362182811658,9.861816283845721,13.258998845041306,32.68,-117.09,Adapted_Housing
2024-01-08 09:00:00,2.0,19.891696629874023,27.450289702855454,9.197135074573092,12.945919153282777,32.68,-117.08,Adapted_Housing
2024-01-08 10:00:00,2.0,21.98647397001915,31.023313768553837,9.941919682203887,14.881547043241765,32.68,-117.17,Adapted_Housing
2024-01-08 11:00:00,2.0,21.31196012859514,24.744408153652127,9.775074072893416,19.146863942542872,32.68,-117.09,Adapted_Housing
2024-01-08 12:00:00,2.0,19.209240667820513,26.906938223147115,9.119215886021902,15.514245298769666,32.68,-115.48,Adapted_Housing
2024-01-08 13:00:00,1.0,5.350710664382772,17.299922628903154,5.038594642218369,7.701145277806658,32.68,-115.51,Adapted_Housing
2024-01-08 14:00:00,2.0,19.159119191909713,25.73276123880043,10.217054345630842,12.456793916800681,32.68,-117.05,Adapted_Housing
2024-01-08 15:00:00,5.0,45.79142567491945,78.59584465567639,26.519284745963823,42.921277986031114,32.69,-117.18,Adapted_Housing
2024-01-08 16:00:00,2.0,19.416847241286476,33.216998490108026,9.317942968488806,15.899090372918847,32.69,-117.11,Adapted_Housing
2024-01-08 17:00:00,5.0,50.11552399389893,71.50391291317547,25.57354619893814,39.79813493926507,32.69,-117.17,Adapted_Housing
2024-01-08 18:00:00,2.0,24.609055920363495,33.74956437508426,10.103920112984364,14.924136110125714,32.69,-117.08,Adapted_Housing
2024-01-08 19:00:00,2.0,24.854196210258124,33.485042253155285,10.52071470929516,16.48505974124859,32.69,-117.03,Adapted_Housing
2024-01-08 20:00:00,2.0,18.85399064507366,24.903178619812742,8.990192215699539,19.025458960128802,32.69,-117.08,Adapted_Housing
2024-01-08 21:00:00,2.0,21.569629904728863,33.00189633916946,9.939010490051379,16.55403778388221,32.69,-117.07,Adapted_Housing
2024-01-08 22:00:00,4.0,42.21857111685944,59.876965727421705,18.921343526457484,33.13225344977072,32.69,-117.18,Adapted_Housing
2024-01-08 23:00:00,5.0,48.64348246944037,72.02097168142235,23.525176703504957,36.26385903980079,32.69,-117.18,Adapted_Housing
2024-01-09 00:00:00,4.0,36.68846547342224,56.61629769875729,19.512750561201013,33.01623987554729,32.69,-117.18,Adapted_Housing
2024-01-09 01:00:00,2.0,19.662751896251415,25.217722572840017,9.574429606524129,18.33919281221172,32.69,-117.07,Adapted_Housing
2024-01-09 02:00:00,2.0,20.138883701958253,32.26558584091233,10.914002452255005,18.754640465994388,32.69,-117.07,Adapted_Housing
2024-01-09 03:00:00,2.0,19.119166247911156,30.020767435696953,10.085318925245913,10.8029070754875,32.69,-117.11,Adapted_Housing
2024-01-09 04:00:00,2.0,22.516093171617232,30.469367531484753,11.52186326790135,16.08096899508957,32.69,-117.11,Adapted_Housing
2024-01-09 05:00:00,2.0,22.024107123225924,27.7061101530455,9.28134920185378,20.716525186806273,32.69,-117.11,Adapted_Housing
2024-01-09 06:00:00,2.0,20.006445252610646,25.022551704031475,11.695703172843558,15.912050340975409,32.69,-117.05,Adapted_Housing
2024-01-09 07:00:00,2.0,17.932260510814203,31.066123161207834,9.685514924763666,15.685368431432465,32.69,-117.05,Adapted_Housing
2024-01-09 08:00:00,2.0,22.0686775761561,25.559618822414357,8.839239294170934,20.056797563748102,32.69,-117.1,Adapted_Housing
2024-01-09 09:00:00,2.0,24.053834905468722,26.37675118813989,9.843289699508956,14.014335423885068,32.69,-117.1,Adapted_Housing
2024-01-09 10:00:00,2.0,24.090135565695604,28.219749814424137,9.624117268151002,12.764908088210003,32.69,-117.06,Adapted_Housing
2024-01-09 11:00:00,2.0,20.298639885211472,28.900503023422964,7.867851452500649,20.34956421132904,32.69,-117.06,Adapted_Housing
2024-01-09 12:00:00,2.0,16.27839486910243,34.168649663623285,8.661805240034035,14.863506426476764,32.69,-117.1,Adapted_Housing
2024-01-09 13:00:00,2.0,24.420514160378143,30.9944150768264,11.354402767156252,14.566000960279256,32.69,-117.04,Adapted_Housing
2024-01-09 14:00:00,2.0,20.879573210104386,31.373655931735744,12.753801035975682,17.216456374471342,32.69,-117.09,Adapted_Housing
